Layer,PPFD
1,1160.1621339035382
1,1166.856905584257
1,1160.709512390556
1,1150.7520582684867
1,1178.3016514483134
1,1180.2650064162851
1,1172.9899861000229
1,1168.2566851120716
1,1143.3122204112267
1,1155.0843923840953
1,1172.2294080696788
1,1167.3019322898579
1,1170.729866789756
1,1173.013526948291
1,1163.3613377692266
1,1178.139797361468
1,1163.8281385254636
1,1173.5538039485116
1,1166.2925812077526
1,1157.5420170322327
1,1159.6195672522213
1,1150.9569734048575
1,1157.2163591734522
1,1160.7430607279398
1,1151.0908477225412
1,1146.4370099878997
1,1173.394640131237
1,1166.9739770667652
1,1157.9941565761237
1,1147.4041423077654
1,1163.5449875314594
1,1170.759915219799
1,1149.0525736895167
1,1162.482593998815
1,1158.311187275261
1,1167.8768864439523
1,1130.149950099584
1,1153.5109341396587
1,1149.3589374580524
1,1143.5955268723076
1,1169.6350308733615
1,1170.1023646111073
1,1154.7226985497034
1,1160.0586345104716
1,1155.0315298268458
1,1169.4006177450276
1,1171.5160750813936
1,1162.7757961689038
1,1141.1943367434003
1,1151.0190712726499
1,1161.8324924849514
1,1163.8983468431436
1,1145.383926201663
1,1153.4586527432089
1,1152.3022481585026
1,1160.9703746355972
1,1166.0906773758247
1,1172.8182812435373
1,1143.895272510115
1,1181.9462804139678
1,1169.4401815327935
1,1151.404376540664
1,1174.719055318937
1,1173.58227860304
1,1169.981626685468
1,1136.2306139696368
1,1153.493436249398
1,1142.9059829399337
1,1154.4291778417291
1,1144.3850204563305
1,1161.9510201795158
1,1149.6100240789165
1,1156.1741996119842
1,1152.9736960301914
1,1147.865238099984
1,1183.55188393048
1,1157.7646246793115
1,1144.1005268236106
1,1159.1668414971468
1,1147.8138539693202
1,1155.8703653181462
1,1142.3676496429373
1,1148.9531146250479
1,1143.576877457455
1,1142.3905335272025
1,1143.8519924207587
1,1166.8527140832641
1,1154.0867757259557
1,1166.4374805475734
1,1150.9925109785295
1,1163.610883405355
1,1168.5337333516095
1,1151.8510201157362
1,1152.144151108753
1,1156.1816238436982
1,1151.1365609615764
1,1168.226348902788
1,1136.7789027411723
1,1173.0347984790697
1,1153.6924289174237
1,1143.703298474006
1,1179.3612284877868
1,1136.6204200037714
1,1149.6558445061055
1,1139.7971114505117
1,1143.2301598751064
1,1150.295180834132
