Layer,PPFD
0,1674.6452901953944
0,1674.667923891994
0,1674.628695349108
0,1675.6702192819876
0,1673.5646590030333
0,1668.5625505654125
0,1667.209266972623
0,1666.1851814067682
0,1665.144091114564
0,1667.051477099663
0,1669.1842946013694
0,1674.7217711746016
0,1673.771863632494
0,1667.4447999807232
0,1663.9599291968009
0,1660.5906023563932
0,1657.9862806438537
0,1661.7789926620374
0,1660.011783281165
0,1664.3497357262042
0,1666.8672580934533
0,1673.515811850646
0,1669.8699124779043
0,1664.0923382945716
0,1660.1516455437895
0,1657.4800913949289
0,1654.8731687938985
0,1654.0722048173334
0,1655.0548033632524
0,1659.1349604942031
0,1662.9986372524452
0,1666.4895307395782
0,1676.7703128590695
0,1667.1735636324727
0,1661.509505091963
0,1656.6913400013161
0,1653.0565548264758
0,1652.230234980189
0,1649.300055233219
0,1652.217208334377
0,1655.2445648513908
0,1661.5003355508704
0,1667.2065604090549
0,1675.0703020957815
0,1674.4763838221188
0,1664.5059921716615
0,1658.4639280385018
0,1654.0917163172421
0,1648.8956130427857
0,1648.841023430711
0,1649.718970854257
0,1650.4462838247741
0,1654.0983092042757
0,1659.1473855858526
0,1667.00388011059
0,1673.0241540122552
0,1672.996031069028
0,1666.5746123769784
0,1659.1154515623284
0,1656.1328487925527
0,1652.0638338799365
0,1648.5843107911514
0,1651.1175679709843
0,1650.0735491509645
0,1653.7278843846518
0,1657.1148877911476
0,1665.8486884398471
0,1674.0741240337557
0,1676.9812879419364
0,1668.2372618994066
0,1659.2037752533147
0,1655.2709131013657
0,1651.977248632806
0,1648.241285019231
0,1652.9627130974768
0,1651.1956761442882
0,1656.5534439326725
0,1660.5203939850194
0,1666.9667669114235
0,1674.0722028290056
0,1670.3264616058761
0,1661.9394060193833
0,1659.0734783414318
0,1656.7697512197058
0,1654.4036228362215
0,1653.236465094259
0,1656.085870275793
0,1658.7391476193595
0,1662.965308426372
0,1668.5151017024098
0,1672.9303611018852
0,1669.5506047953477
0,1662.9177772930746
0,1660.0871184039597
0,1658.1399096537218
0,1659.5164908727838
0,1660.9896663077898
0,1663.0380353742537
0,1668.226295061439
0,1673.3245536421637
0,1674.7718697911746
0,1669.9617502657395
0,1666.9963163013372
0,1665.323620168632
0,1665.750844561625
0,1668.6485976399556
0,1670.5142638217264
0,1673.6056617798724
0,1676.2422555445078
0,1671.1450688666073
0,1674.4538616417303
0,1674.6757889416062
1,1749.7740951106077
1,1750.8898609787923
1,1748.5162343800182
1,1748.528757232981
1,1749.7038259057615
1,1750.0918671596507
1,1746.0090760023372
1,1743.1567205490524
1,1739.6385038567853
1,1737.6954227260956
1,1733.7219758464612
1,1733.479692533161
1,1733.8552572169629
1,1736.1304426659094
1,1735.1623062739889
1,1738.158769381795
1,1741.0060375242194
1,1745.0260081917827
1,1738.8606606068483
1,1736.2034807765917
1,1728.300645829581
1,1724.7454242772974
1,1722.5226128512104
1,1719.4296734741083
1,1717.6707202713405
1,1718.3514444932423
1,1719.9488066289289
1,1719.792597943741
1,1725.21374704896
