Layer,PPFD
2,1079.9024025812016
2,1087.1274016705916
2,1093.4384835623218
2,1098.7598064405067
2,1107.3462582113577
2,1110.9655283026786
2,1109.2607965607106
2,1110.8525894220816
2,1114.9253207904299
2,1109.8643662814513
2,1108.2669486101286
2,1103.6277484696889
2,1096.1282847240825
2,1094.458322268082
2,1082.3469975022338
2,1075.3295551862764
2,1075.7178313836766
2,1082.9994284877218
2,1083.5951327196422
2,1095.4488200065957
2,1098.2094220371578
2,1101.130663610713
2,1099.344447757895
2,1106.5425661721556
2,1100.5334761953134
2,1094.7232829567638
2,1092.9491808542964
2,1097.828251682897
2,1084.7311957195348
2,1074.9548836715921
2,1076.019430811905
2,1072.4335790194805
2,1071.3559054460247
2,1079.799490761451
2,1081.9014486232975
2,1084.8306979947884
2,1093.8172043084794
2,1093.5454101204054
2,1089.4333816824778
2,1087.899378405879
2,1085.6099932144436
2,1081.5074788375953
2,1082.0302428581053
2,1073.0334841892447
2,1065.4492449449249
2,1075.85801923434
2,1071.0124446728626
2,1081.0140879540986
2,1079.407327976869
2,1077.3408818666067
2,1078.2013265211624
2,1073.885391976202
2,1074.5667598517005
3,1016.9628232735569
3,1023.6199243259738
3,1022.4160035410439
3,1020.2914912369785
3,1022.1756294413447
3,1024.5513011812245
3,1024.0906592701078
3,1020.9429834911673
3,1019.6163363811518
3,1018.2736900130783
3,1018.5763165799531
3,1011.6533490223484
3,1013.6307776285673
3,1020.1027884670117
3,1022.8641971623966
3,1023.097868281094
3,1026.3075248713842
3,1026.9974747747879
3,1028.671977951061
3,1029.9595180230046
3,1028.040019315413
3,1030.2113168653736
3,1025.873441287228
3,1023.2994062348236
3,1023.1213349672777
3,1020.3145635245592
3,1013.4345106826481
3,1010.8069550140773
3,1013.6727553164241
3,1016.007209738964
3,1017.8536273950218
3,1022.4697347759537
3,1028.4581717671817
3,1028.9408033622005
3,1029.394892120069
3,1038.172798598444
3,1035.1231861716333
3,1038.890139720118
3,1038.3778036429248
3,1033.8718275009592
3,1031.4301153917622
3,1027.600300617363
3,1028.7573182969593
3,1021.3369519284297
3,1019.9501256335762
3,1016.3642167388299
3,1009.8464937999095
3,1007.2901357000865
3,1011.9210749227202
3,1018.1139754705838
3,1018.7978756052491
3,1023.3573279451296
3,1029.116650360669
3,1036.9081442951936
3,1034.9827235883106
3,1039.6625974797012
3,1041.8827548942945
3,1042.5937281705478
3,1048.7807703815834
3,1040.9718534493795
3,1041.988649815727
3,1042.4729715527328
3,1041.7907070217711
3,1033.2658053016153
3,1030.7678075932579
3,1024.272807901963
3,1022.0781672758964
3,1017.7648978173842
3,1012.5741811568649
3,1007.8662164149861
3,1006.9262919482849
3,1012.5572622593854
3,1014.9148898564292
3,1023.0008443547547
3,1028.2539912534216
3,1029.3401810007695
3,1037.5185337535527
3,1042.9292564846282
3,1050.4245746757015
3,1048.190745133567
3,1057.5072714392902
3,1052.754036157668
3,1054.724952738685
3,1054.5054652984088
3,1053.6950297264245
3,1053.4028583948261
3,1047.9111899892102
3,1042.8119502970117
3,1040.8346810494784
3,1034.5989206468003
3,1032.8127722039176
3,1024.0730557084994
3,1016.7586773686031
3,1011.5699408045507
3,1005.8831063788143
3,1005.8441652250317
3,1013.5072714091409
3,1018.5446112115847
3,1026.1703700524636
3,1036.0977286486122
3,1033.7647990747819
3,1045.316557834996
3,1049.519656535873
3,1050.724244880651
3,1060.240311670082
3,1060.8254231625606
3,1063.3871230195243
3,1065.3922911139657
3,1067.2513015563902
3,1067.2609148735007
3,1063.1175590099856
3,1065.200495795948
3,1061.8828268172506
3,1053.8486563686447
3,1053.6219355506016
3,1044.7225521420507
3,1037.8107707921195
3,1034.540041346102
3,1022.7615085796637
3,1018.6775706985826
3,1011.7895644710337
3,1009.375108108332
3,1006.0040792108919
3,1011.3456743977393
3,1016.0429394770257
3,1025.577900411103
3,1034.3304694369824
3,1037.002288356694
