767.9097
768.1149
748.7235
743.7816
741.8151
743.1831
744.0723
743.4567
750.1941
743.4738
745.1838
749.6469
767.1573
764.8488
777.9303
792.8244
773.7237
774.2367
774.2025
775.2627
775.5192
775.2456
775.2627
775.7244
775.3995
773.0397
792.3114
779.0931
763.7544
770.5431
761.0355
772.236
777.2805
780.2046
779.4522
780.5637
779.6574
778.4946
772.3899
758.0601
773.1765
761.5314
759.0861
770.1498
769.2264
791.7471
799.596
801.8874
801.8019
800.8443
801.6651
799.083
790.7895
769.158
772.1676
760.8816
766.7127
776.1006
764.4726
776.1519
780.6834
784.0179
783.0945
782.0343
782.1027
783.2142
775.3824
764.0964
777.9132
766.935
791.4564
798.7068
781.5042
780.102
781.3161
781.5384
780.7347
780.5637
784.4625
783.4878
781.5042
779.931
800.3655
784.1376
772.5609
780.0678
763.3269
757.5642
756.9315
756.4014
757.1025
756.2817
753.8022
758.0259
756.3672
762.2838
777.7422
771.5862
