Layer,PPFD
3,13924.16067954014
3,15623.325805472978
3,15126.882946659984
3,15036.268199826725
3,15305.844106052537
3,13122.59720118261
3,14772.04132112844
3,14113.374529403765
3,13039.423031665387
3,14140.905646317886
3,13913.715223425697
3,14859.483190371346
3,13631.8670979099
3,13965.926611595434
3,13769.550301533533
3,15636.840226524677
3,13865.761290558446
3,13985.625850895936
3,17112.179523722687
3,15081.96136412137
3,16865.083056985062
3,13996.284001054857
3,14913.866387242238
3,13178.211341771059
3,13364.466808720641
3,14526.117664373805
3,14583.250282090596
4,12545.423831294
4,13498.920634575325
4,13494.591362079578
4,12470.428919257662
4,13686.961507060352
4,12705.246926652437
4,14094.281467272789
4,12953.250085993503
4,14755.411779405651
4,14777.149098099875
4,14676.337505294005
4,14756.247972971476
4,12578.447354130392
4,14075.678190338576
4,13225.084657038245
4,12021.643837120964
4,13343.857831487017
4,13629.775431115968
4,12384.472816210086
4,13543.0164085548
4,13595.916332267401
4,12587.588459614864
4,14281.75152489202
4,13775.762300146138
4,15025.463192086561
4,14644.908316792986
4,13669.26623579038
4,13960.698326833157
4,13571.7310746513
4,13610.952740495404
4,13633.512078350454
4,14026.781292923035
4,15127.917035456207
4,13063.918157183305
4,14451.136794505062
4,15368.651352357714
4,13191.045590776728
4,13424.709140282523
4,12399.916045685772
4,13936.511169814996
4,14636.44330497724
4,13310.018671206293
4,14710.99043609019
4,14027.343137547
4,15317.34546805342
4,14949.329699602094
4,13293.272101954628
4,13711.490844229895
4,13808.93810968838
4,13702.784409550113
4,14022.72525129485
4,14914.949001753763
4,12625.107756922127
4,14660.572407125059
4,14150.636671782315
4,13607.826578697972
4,13164.944827544281
4,12566.183744568507
4,13821.539865227336
4,14393.773630263164
4,14450.234447422265
4,14834.948862827068
4,14022.011092706303
4,14340.52721661167
4,13287.914870969078
4,14195.58472091316
4,12655.578548834786
4,14719.696456380765
4,14808.610263216984
4,13171.04217246946
4,14092.062544318942
4,15103.501397301821
4,14149.055606337593
4,13661.190780258188
4,13804.092416730495
4,14415.497501407406
4,14927.332913816721
4,12472.432319608319
4,13633.825529925345
4,15878.418367354887
4,13010.560064924795
4,13940.367214351885
4,13664.98636770835
4,13101.916196723796
4,14295.556210595529
4,14464.428141568744
4,12878.938800687596
4,13917.96848232217
4,12005.92925610192
4,13570.739449148192
4,14038.381518026055
4,12932.562265265176
4,13343.243362930374
4,14340.17511414971
4,14749.79695110165
4,12309.272763931667
4,13813.19680621823
4,14912.286724007216
4,12856.721072632976
4,14083.029044838471
4,12734.24034048736
4,11921.590426426255
4,14039.370463684141
4,13651.726220040064
4,14550.27598141028
4,12794.628289704619
4,12584.292311524912
4,13387.232370989597
4,15213.397581862851
4,13422.619223334947
4,14673.737279346236
4,14381.275515582687
4,13395.54457315645
4,14323.070009527955
4,13723.458374091317
4,15001.3031704041
4,13522.082687901899
4,12876.992775146326
4,13694.604770409383
4,14084.961871684265
4,13281.74985416742
4,13599.628490759618
4,13513.003772687634
4,13608.867345485622
4,14980.9058426293
4,12966.063127691628
4,13659.03995457466
4,13836.836129663525
4,14140.463779093196
4,14321.201536034332
4,14356.233125872788
4,13481.65487228617
4,13512.365049702285
4,13985.440424888266
4,13371.44964736098
4,13878.649547940531
4,13928.203873222052
4,14176.859902863533
4,14596.43578745551
4,13567.102456595814
4,14593.513410676298
4,13776.223435023643
4,13609.58995623174
4,14007.931057983515
4,13814.971686060986
4,13525.275168090953
4,14100.316336020507
4,14313.040900456313
4,12816.80410090291
4,14841.205703817137
4,14174.491761314288
4,13076.394711250921
4,13703.369793778413
4,14784.954749773658
4,13925.597714278425
4,12885.545486033723
4,14631.230570735015
4,13744.274865600804
4,13002.843178211715
4,14699.889640153646
4,12589.935296028554
4,13108.486263889143
4,13670.011736210305
4,13287.022141654737
4,13327.313539204237
4,14106.582357764359
4,14059.446760124054
4,13497.647966780782
4,13833.173534165857
4,14931.937899782051
4,13902.49824300809
4,14247.158465916464
4,13673.069532333726
4,13500.315650512526
4,14248.045485692144
4,12959.953058644456
4,13324.558719271885
4,13705.106865786785
4,12022.811459175886
4,12364.004005156152
4,13590.82284852561
4,12548.141864115689
4,13406.27376120904
5,12286.514517124539
5,11229.420740742775
5,11019.365402464196
5,12772.793581229509
5,12749.31107505501
5,13087.240507957315
5,11158.504954866452
5,11969.35265059644
5,13373.811625640787
5,12988.83817761672
5,13312.177105533236
5,12127.94956151225
5,12272.19836075586
5,11404.366846266523
5,11880.729981472634
5,11902.576874421578
5,12217.076676573839
5,12438.822300620554
5,13552.285580111238
5,12418.828640483885
5,12681.222786724498
5,13585.27342284854
5,12149.649563064495
5,13280.802404622988
5,13332.548366379779
5,12581.131895999706
5,13294.88276457332
5,13242.08582465536
5,11969.390178982705
5,14319.316857018124
5,11683.061210906517
5,13405.955313724131
5,13364.225880942331
5,12395.43437635561
5,14350.7898713079
5,12279.301633568692
5,14032.058347955026
5,12614.229955386905
5,13894.850245601301
5,13011.919714318243
5,13245.380040557426
5,13207.619631013811
5,12060.668168643728
5,13487.494324987389
5,12582.35454345888
5,13299.594232735517
5,12707.941082551011
5,14375.744780142282
5,12859.412705797431
5,12411.277378970526
5,12967.319224278423
5,12777.883372009646
5,13359.435111880886
5,13576.864540013243
5,12908.267197571793
5,13363.739899153363
5,13649.265323617828
5,12974.437155510635
5,12732.45114045595
5,12597.027827133435
5,12894.008334934913
5,12358.213522079808
5,12980.36226192771
5,12241.498764219554
5,11988.371700836133
5,13047.10922679075
5,13244.418718126903
5,12085.45615826445
5,14652.187772985168
5,13343.297052617772
5,14432.350778488206
5,12870.552256993275
5,13187.986949537015
