485.127
648.3807
690.3099
719.8416
743.1831
723.672
742.8582
744.5853
723.7917
742.7898
717.345
690.9426
643.7979
481.2624
590.0697
782.4447
833.0265
863.3277
889.9011
866.8845
895.7493
893.988
866.7648
892.3122
866.5767
831.7269
776.682
577.125
625.9968
831.1455
882.3258
917.5005
948.9132
926.9739
951.0336
951.3756
925.1613
948.2805
920.3733
894.5181
825.075
614.3688
634.1193
840.9609
896.7069
932.292
961.5843
934.6347
965.124
963.2943
929.6586
962.3367
929.5902
894.672
833.3685
623.6541
622.1835
822.681
882.7704
912.0456
941.7996
924.5526
944.4553
941.2918
915.7296
942.6163
914.9649
879.2478
818.2208
609.3192
577.2973
766.3638
813.7968
839.8081
875.7081
853.0335
875.8278
875.8789
850.0161
871.8252
843.885
813.9336
761.4641
563.9751
463.7658
625.1392
668.1654
690.5646
714.3183
696.0897
715.8341
715.8854
697.5432
697.1157
686.1808
661.9752
618.4951
460.0045
